latitude,longitude,n
32.0495,34.8081,2
32.0495,34.8092,40
32.0495,34.8121,25
32.0495,34.8122,162
32.0495,34.8126,10
32.0495,34.8131,360
32.0495,34.8132,229
32.0496,34.764,1
32.0496,34.775,12
32.0496,34.7762,237
32.0496,34.7794,9
32.0496,34.7795,22
32.0496,34.7796,4
32.0496,34.7813,74
32.0496,34.7815,67
32.0496,34.7818,3
32.0496,34.7819,26
32.0496,34.7825,51
32.0496,34.7826,1
32.0496,34.7827,269
32.0496,34.7837,45
32.0496,34.7862,40
32.0496,34.7896,1
32.0496,34.7907,1
32.0496,34.794,280
32.0496,34.7941,1
32.0496,34.7952,24
32.0496,34.7953,357
32.0496,34.7954,1
32.0496,34.7994,158
32.0496,34.8012,85
32.0496,34.8079,2
32.0496,34.808,29
32.0496,34.8081,23
32.0496,34.8082,6
32.0496,34.8099,82
32.0496,34.81,56
32.0496,34.8122,148
32.0496,34.8125,72
32.0496,34.8126,279
32.0496,34.8129,199
32.0496,34.8132,117
32.0496,34.8135,1
32.0497,34.7737,150
32.0497,34.7791,110
32.0497,34.7794,2
32.0497,34.7795,1
32.0497,34.7813,16
32.0497,34.7818,373
32.0497,34.7819,67
32.0497,34.7825,59
32.0497,34.7826,161
32.0497,34.7827,96
32.0497,34.7913,118
32.0497,34.7949,295
32.0497,34.795,1013
32.0497,34.7951,3226
32.0497,34.7952,1410
32.0497,34.7953,703
32.0497,34.7954,1153
32.0497,34.7955,492
32.0497,34.7956,478
32.0497,34.7957,355
32.0497,34.7959,52
32.0497,34.7986,8
32.0497,34.7987,1
32.0497,34.7994,214
32.0497,34.8078,2
32.0497,34.8079,3
32.0497,34.808,503
32.0497,34.8081,46
32.0497,34.8082,109
32.0497,34.81,20
32.0497,34.8125,1
32.0497,34.8129,1
32.0497,34.8133,398
32.0497,34.8134,505
32.0497,34.8135,22
32.0498,34.7625,137
32.0498,34.7626,79
32.0498,34.7638,1
32.0498,34.7731,3
32.0498,34.7736,8
32.0498,34.7737,887
32.0498,34.7738,1
32.0498,34.776,45
32.0498,34.7761,307
32.0498,34.7765,78
32.0498,34.7766,29
32.0498,34.7787,53
32.0498,34.7788,199
32.0498,34.7808,160
32.0498,34.7809,237
32.0498,34.781,226
32.0498,34.7811,32
32.0498,34.7818,1
32.0498,34.7825,137
32.0498,34.7826,122
32.0498,34.7913,1
32.0498,34.7914,53
32.0498,34.7949,680
32.0498,34.7958,111
32.0498,34.808,31
32.0498,34.8081,10
32.0498,34.8097,1
32.0498,34.8098,44
32.0498,34.8119,1
32.0498,34.812,22
32.0498,34.8125,29
32.0498,34.813,2
32.0498,34.8132,46
32.0499,34.7731,57
32.0499,34.7736,206
32.0499,34.7737,589
32.0499,34.7758,12
32.0499,34.7759,9
32.0499,34.776,283
32.0499,34.7761,1012
32.0499,34.7762,12
32.0499,34.778,10
32.0499,34.7781,161
32.0499,34.7782,35
32.0499,34.7784,24
32.0499,34.7803,1
32.0499,34.7804,5
32.0499,34.7805,166
32.0499,34.7807,289
32.0499,34.7813,28
32.0499,34.7818,9
32.0499,34.7819,197
32.0499,34.7825,270
32.0499,34.7835,389
32.0499,34.7914,36
32.0499,34.7922,16
32.0499,34.7949,1002
32.0499,34.8004,23
32.0499,34.8081,1
32.0499,34.8098,23
32.05,34.7622,141
32.05,34.7623,17
32.05,34.7645,190
32.05,34.7652,43
32.05,34.7656,134
32.05,34.7657,180
32.05,34.7658,16
32.05,34.766,27
32.05,34.7736,343
32.05,34.7737,2357
32.05,34.7738,235
32.05,34.7755,76
32.05,34.7756,80
32.05,34.7757,131
32.05,34.7758,131
32.05,34.7759,240
32.05,34.776,1
32.05,34.7761,51
32.05,34.7773,1088
32.05,34.7776,133
32.05,34.7777,2
32.05,34.7778,40
32.05,34.778,1
32.05,34.7781,1
32.05,34.7782,1
32.05,34.7802,381
32.05,34.7803,266
32.05,34.7804,299
32.05,34.7805,55
32.05,34.7806,105
32.05,34.7813,218
32.05,34.7819,1114
32.05,34.782,55
32.05,34.7825,375
32.05,34.7826,367
32.05,34.7883,36
32.05,34.7884,12
32.05,34.7895,1
32.05,34.7896,36
32.05,34.7897,1
32.05,34.7914,69
32.05,34.7922,8
32.05,34.793,712
32.05,34.7931,35
32.05,34.7948,23
32.05,34.7949,110
32.05,34.8079,1
32.05,34.8082,2
32.05,34.8083,71
32.05,34.8098,260
32.05,34.8118,35
32.05,34.813,1
32.05,34.8131,457
32.0501,34.762,1
32.0501,34.7632,29
32.0501,34.7634,17
32.0501,34.7635,11
32.0501,34.7645,97
32.0501,34.7649,18
32.0501,34.765,321
32.0501,34.7652,1
32.0501,34.766,19
32.0501,34.7726,14
32.0501,34.7737,178
32.0501,34.7738,169
32.0501,34.7752,178
32.0501,34.7753,30
32.0501,34.7754,292
32.0501,34.7771,20
32.0501,34.7772,123
32.0501,34.7773,300
32.0501,34.7774,1
32.0501,34.7803,65
32.0501,34.7804,1
32.0501,34.7819,310
32.0501,34.782,150
32.0501,34.7825,2
32.0501,34.7897,9
32.0501,34.7898,2
32.0501,34.7914,374
32.0501,34.7921,37
32.0501,34.7924,158
32.0501,34.7948,302
32.0501,34.7949,545
32.0501,34.8035,29
32.0501,34.8083,117
32.0501,34.809,10
32.0501,34.8098,2
32.0501,34.8118,64
32.0502,34.7623,61
32.0502,34.7629,7
32.0502,34.763,169
32.0502,34.7631,22
32.0502,34.7632,241
32.0502,34.7633,79
32.0502,34.7634,741
32.0502,34.764,2
32.0502,34.7641,223
32.0502,34.7661,73
32.0502,34.7662,46
32.0502,34.7666,1
32.0502,34.7667,2
32.0502,34.7725,629
32.0502,34.773,1
32.0502,34.7731,27
32.0502,34.7737,2
32.0502,34.7738,665
32.0502,34.7744,52
32.0502,34.7745,23
32.0502,34.7768,277
32.0502,34.777,1
32.0502,34.7819,105
32.0502,34.782,966
32.0502,34.7821,292
32.0502,34.7825,500
32.0502,34.7826,18
32.0502,34.7833,169
32.0502,34.7847,1
32.0502,34.7885,4
32.0502,34.7898,20
32.0502,34.7914,501
32.0502,34.7932,765
32.0502,34.7986,31294
32.0502,34.801,13
32.0502,34.8106,23
32.0502,34.8107,529
32.0503,34.7626,167
32.0503,34.7627,290
32.0503,34.7629,144
32.0503,34.763,720
32.0503,34.7631,27
32.0503,34.7664,54
32.0503,34.7723,33
32.0503,34.773,1
32.0503,34.7737,2
32.0503,34.7738,1
32.0503,34.774,589
32.0503,34.7741,324
32.0503,34.7742,813
32.0503,34.7745,46
32.0503,34.7766,10
32.0503,34.7792,2
32.0503,34.7793,379
32.0503,34.7819,172
32.0503,34.782,809
32.0503,34.7821,257
32.0503,34.7822,145
32.0503,34.7824,208
32.0503,34.7825,194
32.0503,34.7832,45
32.0503,34.7914,548
32.0503,34.7915,5
32.0503,34.7933,1
32.0503,34.7934,332
32.0503,34.7937,19
32.0503,34.7938,394
32.0503,34.7971,86
32.0503,34.8073,50
32.0503,34.8116,126
32.0503,34.8117,64
32.0504,34.7623,1
32.0504,34.7624,1
32.0504,34.7625,1
32.0504,34.7626,131
32.0504,34.7628,19
32.0504,34.7642,9
32.0504,34.7666,49
32.0504,34.7684,7
32.0504,34.7723,1
32.0504,34.7727,29
32.0504,34.7728,2
32.0504,34.773,46
32.0504,34.7732,73
32.0504,34.774,206
32.0504,34.7741,10
32.0504,34.7747,553
32.0504,34.7748,131
32.0504,34.7792,147
32.0504,34.7793,65
32.0504,34.782,462
32.0504,34.7821,7
32.0504,34.7824,4
32.0504,34.7825,1
32.0504,34.7831,652
32.0504,34.7914,318
32.0504,34.7915,52
32.0504,34.7934,156
32.0504,34.7937,53
32.0504,34.7968,19
32.0504,34.797,18
32.0504,34.7971,1
32.0504,34.8041,1294
32.0505,34.7623,19
32.0505,34.7624,26
32.0505,34.7625,7
32.0505,34.7641,66
32.0505,34.7642,1
32.0505,34.7655,4
32.0505,34.7656,1
32.0505,34.7657,112
32.0505,34.7662,14
32.0505,34.7665,42
32.0505,34.7666,26
32.0505,34.7726,97
32.0505,34.7727,27
32.0505,34.7728,325
32.0505,34.7729,41
32.0505,34.7732,109
32.0505,34.7733,23
32.0505,34.7747,241
32.0505,34.7788,54
32.0505,34.783,29
32.0505,34.7831,173
32.0505,34.7864,8
32.0505,34.7865,44
32.0505,34.7898,3
32.0505,34.7899,36
32.0505,34.7914,313
32.0505,34.7915,201
32.0505,34.7934,178
32.0505,34.7968,13
32.0505,34.7969,2
32.0505,34.797,1
32.0505,34.7998,2
32.0505,34.7999,24
32.0505,34.8041,1260
32.0505,34.8109,124
32.0505,34.813,4
32.0506,34.7651,81
32.0506,34.7654,171
32.0506,34.7655,14
32.0506,34.7656,1
32.0506,34.7662,106
32.0506,34.7663,38
32.0506,34.7723,1
32.0506,34.7725,631
32.0506,34.7726,150
32.0506,34.7729,18
32.0506,34.773,43
32.0506,34.7732,1
32.0506,34.7748,26
32.0506,34.7749,137
32.0506,34.7786,268
32.0506,34.7815,36
32.0506,34.783,30
32.0506,34.7862,162
32.0506,34.7863,150
32.0506,34.7864,1102
32.0506,34.7865,362
32.0506,34.7866,110
32.0506,34.7867,88
32.0506,34.7904,228
32.0506,34.7905,260
32.0506,34.7914,299
32.0506,34.7915,211
32.0506,34.7918,329
32.0506,34.7934,1
32.0506,34.7935,7
32.0506,34.7937,78
32.0506,34.7938,223
32.0506,34.7955,417
32.0506,34.7956,365
32.0506,34.7958,214
32.0506,34.8038,84
32.0506,34.8137,159
32.0507,34.7644,3
32.0507,34.7662,1
32.0507,34.7663,11
32.0507,34.7688,38
32.0507,34.769,3
32.0507,34.7724,384
32.0507,34.7725,142
32.0507,34.7726,18
32.0507,34.7729,2
32.0507,34.773,67
32.0507,34.7731,115
32.0507,34.7777,13
32.0507,34.7815,92
32.0507,34.7816,19
32.0507,34.7829,220
32.0507,34.783,47
32.0507,34.786,44
32.0507,34.7861,82
32.0507,34.7862,584
32.0507,34.7863,705
32.0507,34.7882,20
32.0507,34.7884,9
32.0507,34.7885,1
32.0507,34.7904,260
32.0507,34.7905,201
32.0507,34.7914,66
32.0507,34.7915,510
32.0507,34.7951,271
32.0507,34.7952,609
32.0507,34.7953,121
32.0507,34.7954,193
32.0507,34.7955,404
32.0507,34.7956,12
32.0507,34.7957,162
32.0507,34.7958,96
32.0507,34.7998,6
32.0507,34.8089,5
32.0507,34.8101,102
32.0507,34.8102,37
32.0507,34.8137,327
32.0508,34.7641,5
32.0508,34.7663,286
32.0508,34.7664,487
32.0508,34.7686,221
32.0508,34.7687,9
32.0508,34.7717,31295
32.0508,34.7725,1
32.0508,34.7731,45
32.0508,34.7734,541
32.0508,34.7771,376
32.0508,34.7772,216
32.0508,34.7775,187
32.0508,34.7776,55
32.0508,34.7809,6
32.0508,34.7812,280
32.0508,34.7813,115
32.0508,34.7814,1
32.0508,34.7815,405
32.0508,34.7816,501
32.0508,34.7824,133
32.0508,34.7825,890
32.0508,34.7826,40
32.0508,34.7829,1292
32.0508,34.783,36
32.0508,34.786,151
32.0508,34.7861,358
32.0508,34.7862,217
32.0508,34.7873,10
32.0508,34.7874,413
32.0508,34.7875,66
32.0508,34.7885,620
32.0508,34.7899,760
32.0508,34.7915,80
32.0508,34.7929,118
32.0508,34.793,636
32.0508,34.7931,138
32.0508,34.7933,42
32.0508,34.7934,110
32.0508,34.7935,2
32.0508,34.7936,1373
32.0508,34.7937,435
32.0508,34.7945,303
32.0508,34.7951,158
32.0508,34.7952,64
32.0508,34.7953,30
32.0508,34.7955,179
32.0508,34.7998,1
32.0508,34.802,1
32.0508,34.8021,2
32.0508,34.8087,1
32.0508,34.8088,170
32.0508,34.8091,61
32.0508,34.8092,360
32.0508,34.8093,264
32.0508,34.8102,228
32.0508,34.8137,9
32.0509,34.7644,59
32.0509,34.7662,201
32.0509,34.7664,651
32.0509,34.7723,1
32.0509,34.7726,111
32.0509,34.7727,59
32.0509,34.7734,191
32.0509,34.778,113
32.0509,34.7791,91
32.0509,34.7808,37
32.0509,34.7816,129
32.0509,34.7824,161
32.0509,34.7825,2
32.0509,34.7826,230
32.0509,34.7827,88
32.0509,34.7829,140
32.0509,34.7859,11
32.0509,34.7872,927
32.0509,34.7873,3790
32.0509,34.7874,921
32.0509,34.793,32
32.0509,34.7931,701
32.0509,34.7932,1900
32.0509,34.7933,955
32.0509,34.7934,1701
32.0509,34.7936,28
32.0509,34.7937,1
32.0509,34.8021,1
32.0509,34.8087,112
32.0509,34.8091,889
32.0509,34.8092,370
32.0509,34.8093,1039
32.0509,34.8116,104
32.0509,34.812,205
32.0509,34.8122,460
32.0509,34.8137,178
32.051,34.7629,23
32.051,34.7642,24
32.051,34.7657,2
32.051,34.7659,63
32.051,34.766,16
32.051,34.7661,319
32.051,34.7662,3
32.051,34.7688,185
32.051,34.7689,84
32.051,34.7711,1
32.051,34.7713,1
32.051,34.7723,1
32.051,34.7727,22
32.051,34.7731,6
32.051,34.7734,1
32.051,34.7735,20
32.051,34.7738,1
32.051,34.7764,1
32.051,34.778,80
32.051,34.7804,35
32.051,34.7855,1
32.051,34.7856,8
32.051,34.7859,118
32.051,34.7868,301
32.051,34.7869,32
32.051,34.7872,386
32.051,34.7873,66
32.051,34.7932,68
32.051,34.7933,322
32.051,34.7988,2
32.051,34.7989,2
32.051,34.8021,552
32.051,34.8022,490
32.051,34.8091,141
32.051,34.8092,364
32.051,34.8093,123
32.051,34.812,216
32.051,34.8121,135
32.051,34.8122,18
32.051,34.8123,57
32.051,34.8124,1
32.051,34.8125,109
32.051,34.8127,885
32.051,34.8128,25
32.051,34.8136,131
32.0511,34.7656,207
32.0511,34.7657,111
32.0511,34.7671,1
32.0511,34.7686,96
32.0511,34.7687,437
32.0511,34.7688,85
32.0511,34.7689,49
32.0511,34.7722,314
32.0511,34.7723,79
32.0511,34.7727,28
32.0511,34.7728,63
32.0511,34.7731,31
32.0511,34.7732,1
32.0511,34.7733,5
32.0511,34.7734,375
32.0511,34.7735,341
32.0511,34.7736,199
32.0511,34.774,1
32.0511,34.776,5
32.0511,34.7762,17
32.0511,34.7763,56
32.0511,34.7764,39
32.0511,34.7773,124
32.0511,34.7774,348
32.0511,34.7781,82
32.0511,34.7828,220
32.0511,34.7858,202
32.0511,34.7859,156
32.0511,34.7864,53
32.0511,34.7869,283
32.0511,34.7879,334
32.0511,34.7903,156
32.0511,34.7935,1
32.0511,34.7936,43
32.0511,34.7961,145
32.0511,34.8022,14
32.0511,34.8023,2
32.0511,34.8126,42
32.0511,34.8127,46
32.0511,34.8128,67
32.0511,34.8136,701
32.0512,34.7657,76
32.0512,34.7671,27
32.0512,34.7674,234
32.0512,34.7675,28
32.0512,34.7686,1
32.0512,34.7688,55
32.0512,34.7689,57
32.0512,34.769,1
32.0512,34.7723,37
32.0512,34.7724,47
32.0512,34.7725,1
32.0512,34.7726,157
32.0512,34.7728,282
32.0512,34.7731,3
32.0512,34.7734,484
32.0512,34.7735,2
32.0512,34.7736,42
32.0512,34.7737,188
32.0512,34.776,45
32.0512,34.7774,16
32.0512,34.7781,12
32.0512,34.7802,139
32.0512,34.7803,257
32.0512,34.7816,376
32.0512,34.7817,79
32.0512,34.7828,742
32.0512,34.7829,12
32.0512,34.7858,17
32.0512,34.7859,34
32.0512,34.7861,25
32.0512,34.7864,1
32.0512,34.7869,155
32.0512,34.7877,924
32.0512,34.7878,133
32.0512,34.79,9
32.0512,34.7916,183
32.0512,34.7934,172
32.0512,34.7935,255
32.0512,34.7936,69
32.0512,34.7961,2
32.0512,34.8021,1
32.0512,34.8022,1
32.0512,34.8135,860
32.0512,34.8136,295
32.0513,34.7671,166
32.0513,34.7672,1
32.0513,34.7674,1
32.0513,34.7675,342
32.0513,34.7687,26
32.0513,34.7689,1
32.0513,34.769,5
32.0513,34.77,1
32.0513,34.7701,1
32.0513,34.7717,40
32.0513,34.7723,1
32.0513,34.7724,19
32.0513,34.7725,1
32.0513,34.7728,20
32.0513,34.7732,1
32.0513,34.7734,1
32.0513,34.7735,79
32.0513,34.7736,2
32.0513,34.7737,108
32.0513,34.7739,16
32.0513,34.7746,110
32.0513,34.7747,18
32.0513,34.7748,1
32.0513,34.7774,70
32.0513,34.7781,25
32.0513,34.7792,3
32.0513,34.78,384
32.0513,34.7801,455
32.0513,34.7802,458
32.0513,34.7805,142
32.0513,34.7807,1
32.0513,34.7817,17
32.0513,34.7827,117
32.0513,34.7828,39
32.0513,34.7859,102
32.0513,34.786,261
32.0513,34.7861,323
32.0513,34.7865,48
32.0513,34.7869,125
32.0513,34.787,17
32.0513,34.79,31
32.0513,34.7919,25
32.0513,34.8021,48
32.0513,34.8135,92
32.0514,34.7645,12
32.0514,34.7668,584
32.0514,34.7669,44
32.0514,34.7717,91
32.0514,34.7723,13
32.0514,34.7724,60
32.0514,34.7725,2
32.0514,34.7728,24
32.0514,34.7732,24
32.0514,34.7736,32
32.0514,34.7739,1
32.0514,34.7745,1
32.0514,34.7746,196
32.0514,34.775,12
32.0514,34.7775,73
32.0514,34.7781,66
32.0514,34.7782,31
32.0514,34.7792,43
32.0514,34.7795,242
32.0514,34.7807,119
32.0514,34.7817,102
32.0514,34.7828,1
32.0514,34.7861,373
32.0514,34.7867,2
32.0514,34.7868,124
32.0514,34.7869,364
32.0514,34.787,169
32.0514,34.7911,5
32.0514,34.792,37
32.0514,34.8033,4
32.0514,34.8134,55
32.0515,34.7645,5
32.0515,34.7659,117
32.0515,34.7662,24
32.0515,34.7663,97
32.0515,34.7664,1
32.0515,34.7666,147
32.0515,34.7714,89
32.0515,34.7715,55
32.0515,34.7717,361
32.0515,34.7718,2
32.0515,34.7722,2
32.0515,34.7725,1
32.0515,34.7728,68
32.0515,34.7729,1
32.0515,34.7731,2
32.0515,34.7732,29
32.0515,34.7733,11
32.0515,34.7736,148
32.0515,34.7762,21
32.0515,34.7782,208
32.0515,34.7787,139
32.0515,34.7788,92
32.0515,34.779,1159
32.0515,34.7791,407
32.0515,34.7792,130
32.0515,34.7794,174
32.0515,34.7805,1
32.0515,34.7806,457
32.0515,34.786,153
32.0515,34.7861,186
32.0515,34.7862,49
32.0515,34.7864,36
32.0515,34.7865,334
32.0515,34.7866,1520
32.0515,34.7867,660
32.0515,34.7868,7274
32.0515,34.7875,252
32.0515,34.7876,2
32.0515,34.7878,23
32.0515,34.7891,24
32.0515,34.802,224
32.0515,34.8021,124
32.0515,34.8075,103
32.0515,34.809,41
32.0515,34.8134,533
32.0516,34.7659,181
32.0516,34.766,3
32.0516,34.7663,87
32.0516,34.7664,201
32.0516,34.7696,13
32.0516,34.7697,25
32.0516,34.7707,134
32.0516,34.7709,190
32.0516,34.771,340
32.0516,34.7711,384
32.0516,34.7713,4
32.0516,34.7714,129
32.0516,34.7716,9
32.0516,34.7717,51
32.0516,34.7725,5
32.0516,34.7726,27
32.0516,34.7728,14
32.0516,34.7729,836
32.0516,34.773,112
32.0516,34.7732,106
32.0516,34.7733,1
32.0516,34.7734,1
32.0516,34.7736,1
32.0516,34.7762,1
32.0516,34.7775,214
32.0516,34.7782,260
32.0516,34.7783,166
32.0516,34.779,33
32.0516,34.7791,1
32.0516,34.7793,231
32.0516,34.7861,295
32.0516,34.7862,277
32.0516,34.7863,454
32.0516,34.7864,819
32.0516,34.7865,192
32.0516,34.7868,232
32.0516,34.787,169
32.0516,34.7873,166
32.0516,34.7874,3
32.0516,34.7878,165
32.0516,34.7885,6
32.0516,34.7961,34
32.0516,34.802,280
32.0516,34.8021,138
32.0516,34.8075,477
32.0516,34.8076,55
32.0516,34.8083,2
32.0516,34.8133,284
32.0516,34.8134,839
32.0517,34.7644,1
32.0517,34.7658,100
32.0517,34.7659,583
32.0517,34.766,195
32.0517,34.7681,64
32.0517,34.7683,1
32.0517,34.7684,43
32.0517,34.7689,29
32.0517,34.7705,51
32.0517,34.7706,73
32.0517,34.7707,118
32.0517,34.7708,259
32.0517,34.7709,49
32.0517,34.7711,1
32.0517,34.7715,273
32.0517,34.7716,92
32.0517,34.7725,140
32.0517,34.7726,2
32.0517,34.7728,10
32.0517,34.7729,47
32.0517,34.7732,55
32.0517,34.7733,1
32.0517,34.7738,1
32.0517,34.7784,535
32.0517,34.7785,1
32.0517,34.7805,91
32.0517,34.7817,63
32.0517,34.7827,29
32.0517,34.7861,408
32.0517,34.7862,141
32.0517,34.7864,2
32.0517,34.7865,866
32.0517,34.787,26
32.0517,34.7878,1
32.0517,34.7881,245
32.0517,34.7882,59
32.0517,34.7883,1
32.0517,34.7884,390
32.0517,34.7885,1
32.0517,34.7916,1
32.0517,34.8,117
32.0517,34.8076,151
32.0517,34.8132,83
32.0517,34.8133,159
32.0518,34.7643,449
32.0518,34.7644,1792
32.0518,34.7659,1
32.0518,34.7681,70
32.0518,34.7682,17
32.0518,34.7683,1
32.0518,34.7684,13
32.0518,34.7687,96
32.0518,34.7689,373
32.0518,34.769,132
32.0518,34.7691,1
32.0518,34.7693,1
32.0518,34.7704,246
32.0518,34.7706,85
32.0518,34.7708,19
32.0518,34.7709,326
32.0518,34.771,74
32.0518,34.7715,30
32.0518,34.7725,22
32.0518,34.7726,52
32.0518,34.7728,110
32.0518,34.7729,97
32.0518,34.773,9
32.0518,34.7731,9
32.0518,34.7732,95
32.0518,34.7733,376
32.0518,34.7734,2
32.0518,34.7736,2
32.0518,34.774,19
32.0518,34.7758,414
32.0518,34.7778,50
32.0518,34.7779,57
32.0518,34.7781,101
32.0518,34.7794,74
32.0518,34.7798,162
32.0518,34.78,73
32.0518,34.7801,104
32.0518,34.7806,243
32.0518,34.7807,328
32.0518,34.7865,31
32.0518,34.7866,1125
32.0518,34.787,92
32.0518,34.7871,39
32.0518,34.7881,1
32.0518,34.7892,234
32.0518,34.7893,59
32.0518,34.7916,4
32.0518,34.7962,123
32.0518,34.7975,1
32.0518,34.7978,10
32.0518,34.7981,248
32.0518,34.7982,377
32.0518,34.8049,50
32.0518,34.8132,3
32.0519,34.7638,92
32.0519,34.7643,1
32.0519,34.7644,198
32.0519,34.7683,37
32.0519,34.7685,188
32.0519,34.7686,155
32.0519,34.7687,80
32.0519,34.7693,7
32.0519,34.7697,1
32.0519,34.7708,6
32.0519,34.7709,109
32.0519,34.7716,149
32.0519,34.7722,37
32.0519,34.7726,1
32.0519,34.7727,511
32.0519,34.7728,53
32.0519,34.7731,1
32.0519,34.7732,214
32.0519,34.7733,76
32.0519,34.7734,23
32.0519,34.7735,187
32.0519,34.7737,59
32.0519,34.7738,230
32.0519,34.7758,119
32.0519,34.7776,101
32.0519,34.7778,159
32.0519,34.7779,4
32.0519,34.7783,1
32.0519,34.7784,293
32.0519,34.7794,57
32.0519,34.7795,116
32.0519,34.7796,128
32.0519,34.7806,100
32.0519,34.7807,836
32.0519,34.7817,28
32.0519,34.7854,1
32.0519,34.7855,229
32.0519,34.7859,41
32.0519,34.7863,1
32.0519,34.7865,1
32.0519,34.7868,64
32.0519,34.787,48
32.0519,34.7871,42
32.0519,34.7962,69
32.0519,34.7976,1
32.0519,34.8052,6
32.0519,34.8053,99
32.0519,34.8077,199
32.0519,34.8093,169
32.0519,34.8096,482
32.0519,34.8116,10
32.0519,34.8119,95
32.052,34.7636,151
32.052,34.7637,147
32.052,34.7638,36
32.052,34.7644,22932
32.052,34.7645,115
32.052,34.7646,1
32.052,34.7654,1
32.052,34.7672,1
32.052,34.7676,279
32.052,34.7678,6
32.052,34.7682,60
32.052,34.7683,405
32.052,34.7684,58
32.052,34.7692,35
32.052,34.7694,75
32.052,34.7696,5
32.052,34.7709,66
32.052,34.7716,87
32.052,34.7722,27
32.052,34.7726,40
32.052,34.7727,754
32.052,34.773,6
32.052,34.7731,42
32.052,34.7733,65
32.052,34.7734,797
32.052,34.7735,85
32.052,34.7737,1
32.052,34.7738,117
32.052,34.7758,434
32.052,34.7759,20
32.052,34.7776,38
32.052,34.7784,49
32.052,34.7794,1
32.052,34.7803,2
32.052,34.7807,193
32.052,34.7812,75
32.052,34.7813,214
32.052,34.7814,111
32.052,34.7815,23
32.052,34.7816,1
32.052,34.7855,28
32.052,34.7858,521
32.052,34.7859,45
32.052,34.7862,384
32.052,34.7863,678
32.052,34.7864,9
32.052,34.7876,44
32.052,34.792,760
32.052,34.8001,167
32.052,34.8033,36
32.052,34.8052,1
32.052,34.8118,394
32.052,34.8119,149
32.0521,34.7632,132
32.0521,34.7635,1
32.0521,34.7636,62
32.0521,34.7638,5
32.0521,34.7646,15
32.0521,34.7671,64
32.0521,34.7672,304
32.0521,34.7674,33
32.0521,34.7679,634
32.0521,34.768,19
32.0521,34.7685,1
32.0521,34.7693,121
32.0521,34.7708,23
32.0521,34.7709,9
32.0521,34.7716,29
32.0521,34.7722,71
32.0521,34.7725,2
32.0521,34.7726,5
32.0521,34.7727,228
32.0521,34.7728,184
32.0521,34.773,58
32.0521,34.7731,383
32.0521,34.7733,20
32.0521,34.7734,97
32.0521,34.7735,381
32.0521,34.7758,70
32.0521,34.7759,261
32.0521,34.7777,484
32.0521,34.7778,10
32.0521,34.7809,20
32.0521,34.7811,2
32.0521,34.7812,519
32.0521,34.7813,382
32.0521,34.7814,1153
32.0521,34.7815,882
32.0521,34.7816,1015
32.0521,34.7862,1
32.0521,34.7863,226
32.0521,34.7864,217
32.0521,34.7876,75
32.0521,34.792,89
32.0521,34.7976,506
32.0521,34.8065,149
32.0521,34.8066,2
32.0521,34.8072,32
32.0521,34.812,185
32.0522,34.7626,419
32.0522,34.7631,51
32.0522,34.7632,23
32.0522,34.7633,11
32.0522,34.7634,16
32.0522,34.7646,106
32.0522,34.7647,54
32.0522,34.7668,141
32.0522,34.7669,21
32.0522,34.767,59
32.0522,34.7674,194
32.0522,34.7675,201
32.0522,34.7676,1
32.0522,34.7677,32
32.0522,34.7678,194
32.0522,34.7679,5
32.0522,34.7684,44
32.0522,34.7685,45
32.0522,34.7693,283
32.0522,34.7716,11
32.0522,34.7723,2
32.0522,34.7725,1
32.0522,34.7726,4
32.0522,34.7727,121
32.0522,34.7728,143
32.0522,34.773,3
32.0522,34.7731,99
32.0522,34.7745,3
32.0522,34.7751,62
32.0522,34.7759,129
32.0522,34.7777,29
32.0522,34.7784,68
32.0522,34.7809,13
32.0522,34.7811,379
32.0522,34.7819,1
32.0522,34.7826,176
32.0522,34.7855,1
32.0522,34.7856,24
32.0522,34.7863,2
32.0522,34.7864,140
32.0522,34.805,265
32.0522,34.806,44
32.0522,34.8061,1
32.0522,34.8066,65
32.0522,34.8069,260
32.0522,34.8096,24
32.0522,34.8121,1
32.0522,34.813,1345
32.0523,34.7626,52
32.0523,34.7628,112
32.0523,34.7629,258
32.0523,34.7649,473
32.0523,34.7664,14
32.0523,34.7665,97
32.0523,34.7667,48
32.0523,34.7672,1
32.0523,34.7673,354
32.0523,34.7674,264
32.0523,34.7675,28
32.0523,34.7684,31
32.0523,34.7685,2
32.0523,34.7693,51
32.0523,34.7716,141
32.0523,34.7725,2
32.0523,34.7726,3
32.0523,34.7727,1
32.0523,34.7728,3
32.0523,34.773,1
32.0523,34.7731,79
32.0523,34.7732,157
32.0523,34.7733,599
32.0523,34.7734,1
32.0523,34.7775,41
32.0523,34.7776,156
32.0523,34.7784,2
32.0523,34.7785,84
32.0523,34.7811,323
32.0523,34.7812,298
32.0523,34.7827,40
32.0523,34.7836,276
32.0523,34.7864,424
32.0523,34.7866,1
32.0523,34.7869,28
32.0523,34.7874,71
32.0523,34.7875,201
32.0523,34.7876,206
32.0523,34.8014,239
32.0523,34.806,1
32.0523,34.8061,18
32.0523,34.8121,1
32.0523,34.8122,59
32.0524,34.7625,312
32.0524,34.7628,13
32.0524,34.7661,69
32.0524,34.7663,25
32.0524,34.7668,122
32.0524,34.7669,127
32.0524,34.767,55
32.0524,34.7671,196
32.0524,34.7673,50
32.0524,34.7685,52
